episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-695.0,-1568.0,-1054.31,1001.0,4,4000,False,1932000,1930,483,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-56-41,1565600201,9.19248628616333,5373.710704803467,68841,omnisky,10.12.131.114,5373.710704803467,1932000,483,0.4975471066518415,0.09887665951895606,0.57044040127039,1916544,1932000,4094.702,2.347,5148.499,7.596,18.70769230769231,6.400000000000001,0.30000001192092896,4.999999873689376e-05,3360.781,-0.027591784,3360.8064,0.25927272,0.008442995,0.48965633,0.0
-695.0,-1568.0,-1053.52,1001.0,4,4000,False,1936000,1934,484,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-56-50,1565600210,9.153435468673706,5382.8641402721405,68841,omnisky,10.12.131.114,5382.8641402721405,1936000,484,0.49739180703393243,0.09883693714119353,0.5703020817282912,1920512,1936000,4077.94,2.356,5140.727,7.711,18.876923076923077,6.384615384615385,0.30000001192092896,4.999999873689376e-05,2197.5474,-0.02825098,2197.573,0.34348634,0.009322275,0.47110066,0.0
-755.0,-1568.0,-1048.04,1001.0,4,4000,False,1940000,1938,485,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-56-59,1565600219,9.508650779724121,5392.372791051865,68841,omnisky,10.12.131.114,5392.372791051865,1940000,485,0.4972394626009574,0.09879787306820983,0.570165850016253,1924480,1940000,4099.223,2.346,5138.442,7.491,18.9,6.323076923076922,0.30000001192092896,4.999999873689376e-05,2519.7395,-0.02651981,2519.7632,0.24940147,0.009036764,0.4657631,0.0
-755.0,-1568.0,-1048.83,1001.0,4,4000,False,1944000,1942,486,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-57-09,1565600229,9.412758350372314,5401.785549402237,68841,omnisky,10.12.131.114,5401.785549402237,1944000,486,0.49708867149119285,0.09875917232417775,0.5700315818323103,1928448,1944000,4115.661,2.346,5137.349,7.244,19.171428571428574,6.299999999999999,0.30000001192092896,4.999999873689376e-05,3418.0295,-0.032063,3418.058,0.34315503,0.0103493165,0.5038093,0.0
-755.0,-1568.0,-1047.22,1001.0,4,4000,False,1948000,1946,487,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-57-18,1565600238,9.273964166641235,5411.059513568878,68841,omnisky,10.12.131.114,5411.059513568878,1948000,487,0.4969372083514257,0.09872049753061422,0.5698973775731511,1932416,1948000,4136.64,2.333,5146.768,7.078,19.353846153846153,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2568.359,-0.026391994,2568.3828,0.2943648,0.0082557965,0.44047305,0.0
-755.0,-1568.0,-1045.16,1001.0,4,4000,False,1952000,1950,488,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-57-28,1565600248,9.826502561569214,5420.886016130447,68841,omnisky,10.12.131.114,5420.886016130447,1952000,488,0.49679161052778775,0.09868332229047112,0.569767019340214,1936384,1952000,4188.938,2.321,5153.996,7.236,19.52142857142857,6.328571428571427,0.30000001192092896,4.999999873689376e-05,3152.9827,-0.03572649,3153.0156,0.32618308,0.00832381,0.4785793,0.0
-755.0,-1568.0,-1042.37,1001.0,4,4000,False,1956000,1954,489,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-57-37,1565600257,9.123300313949585,5430.009316444397,68841,omnisky,10.12.131.114,5430.009316444397,1956000,489,0.4966468722573282,0.09864622260127419,0.5696339793209618,1940352,1956000,4173.496,2.275,5145.712,7.019,18.93846153846154,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2350.9104,-0.02773626,2350.9358,0.28921697,0.008088518,0.43589666,0.0
-736.0,-1568.0,-1040.7,1001.0,4,4000,False,1960000,1958,490,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-57-46,1565600266,9.129380702972412,5439.138697147369,68841,omnisky,10.12.131.114,5439.138697147369,1960000,490,0.4965012191491109,0.09860915834682736,0.5694985801265379,1944320,1960000,4167.507,2.29,5139.745,7.012,18.915384615384617,6.307692307692307,0.30000001192092896,4.999999873689376e-05,2175.0764,-0.029629063,2175.1033,0.20595787,0.009983375,0.42396802,0.0
-736.0,-1568.0,-1040.49,1001.0,4,4000,False,1964000,1962,491,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-57-55,1565600275,9.123364925384521,5448.262062072754,68841,omnisky,10.12.131.114,5448.262062072754,1964000,491,0.49635747094994587,0.09857250723859395,0.5693646162359456,1948288,1964000,4154.995,2.426,5143.608,6.926,19.700000000000003,6.338461538461538,0.30000001192092896,4.999999873689376e-05,2237.8782,-0.028936855,2237.9048,0.26410726,0.008139712,0.45789716,0.0
-736.0,-1568.0,-1036.22,1001.0,4,4000,False,1968000,1966,492,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-58-05,1565600285,9.259170055389404,5457.521232128143,68841,omnisky,10.12.131.114,5457.521232128143,1968000,492,0.4962139092504105,0.0985362794408307,0.5692300450554861,1952256,1968000,4140.978,2.423,5140.984,6.91,18.638461538461538,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2136.859,-0.03180686,2136.8882,0.34263065,0.009345057,0.46257216,0.0
-736.0,-1568.0,-1035.38,1001.0,4,4000,False,1972000,1970,493,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-58-14,1565600294,9.293932676315308,5466.815164804459,68841,omnisky,10.12.131.114,5466.815164804459,1972000,493,0.4960721100710299,0.0985001580595846,0.5690954479102762,1956224,1972000,4152.569,2.409,5139.864,6.615,18.88571428571429,6.299999999999999,0.30000001192092896,4.999999873689376e-05,1969.2501,-0.027073676,1969.2744,0.33559558,0.008703742,0.44794437,0.0
-736.0,-1568.0,-1027.28,1001.0,4,4000,False,1976000,1974,494,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-58-23,1565600303,9.26388669013977,5476.079051494598,68841,omnisky,10.12.131.114,5476.079051494598,1976000,494,0.4959316959142863,0.0984642405964932,0.5689617915118462,1960192,1976000,4171.596,2.394,5131.757,6.632,19.953846153846158,6.338461538461539,0.30000001192092896,4.999999873689376e-05,1715.045,-0.022785122,1715.0658,0.3190144,0.0066729393,0.4077933,0.0
-736.0,-1866.0,-1035.22,1001.0,4,4000,False,1980000,1978,495,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-58-32,1565600312,9.156281232833862,5485.235332727432,68841,omnisky,10.12.131.114,5485.235332727432,1980000,495,0.4957921827785469,0.09842864533078184,0.5688261882004716,1964160,1980000,4137.978,2.273,5129.837,7.061,19.076923076923077,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2934.4917,-0.046772055,2934.5356,0.45976987,0.010301485,0.4493205,0.0
-736.0,-1866.0,-1022.07,1001.0,4,4000,False,1984000,1982,496,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-58-42,1565600322,9.289760112762451,5494.525092840195,68841,omnisky,10.12.131.114,5494.525092840195,1984000,496,0.4956527620773359,0.09839296911977861,0.5686899935718082,1968128,1984000,4127.394,2.161,5128.181,7.141,19.19230769230769,6.400000000000001,0.30000001192092896,4.999999873689376e-05,1359.6597,-0.026452523,1359.684,0.23438673,0.0071938843,0.42979106,0.0
-736.0,-1866.0,-1031.98,1001.0,4,4000,False,1988000,1986,497,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-58-51,1565600331,9.18045711517334,5503.705549955368,68841,omnisky,10.12.131.114,5503.705549955368,1988000,497,0.49551487234668906,0.09835746427437925,0.5685551856437082,1972096,1988000,4133.584,2.03,5112.924,7.121,19.384615384615383,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2270.312,-0.041520312,2270.3499,0.4948676,0.012739012,0.48678303,0.0
-475.0,-1866.0,-1024.83,1001.0,4,4000,False,1992000,1990,498,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-59-00,1565600340,9.267396211624146,5512.972946166992,68841,omnisky,10.12.131.114,5512.972946166992,1992000,498,0.49537642255787395,0.09832193302053095,0.5684198110750615,1976064,1992000,4077.014,2.037,5113.812,6.915,19.323076923076922,6.400000000000001,0.30000001192092896,4.999999873689376e-05,1684.2002,-0.042376366,1684.2396,0.4538196,0.008714288,0.43464908,0.0
-475.0,-1866.0,-1037.4,1001.0,4,4000,False,1996000,1994,499,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-59-09,1565600349,9.248813390731812,5522.221759557724,68841,omnisky,10.12.131.114,5522.221759557724,1996000,499,0.4952374097628844,0.0982867265364871,0.5682837347512142,1980032,1996000,4079.441,2.091,5123.997,6.833,19.192857142857143,6.35,0.30000001192092896,4.999999873689376e-05,4671.6436,-0.05201226,4671.693,0.46871907,0.010855556,0.48825783,0.0
-475.0,-1866.0,-1047.81,1001.0,4,4000,False,2000000,1998,500,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-59-19,1565600359,9.167762994766235,5531.38952255249,68841,omnisky,10.12.131.114,5531.38952255249,2000000,500,0.4950971255006537,0.09825131318985494,0.5681474125041133,1984000,2000000,4078.742,2.087,5128.437,6.872,19.207692307692305,6.299999999999999,0.30000001192092896,4.999999873689376e-05,2327.4043,-0.04140772,2327.442,0.46404362,0.012006945,0.49085736,0.0
-475.0,-1866.0,-1050.37,1001.0,3,4000,False,2004000,2001,501,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-59-28,1565600368,9.309446573257446,5540.698969125748,68841,omnisky,10.12.131.114,5540.698969125748,2004000,501,0.49499241634210395,0.09822501272180309,0.5680463900144335,1987968,2004000,4088.04,2.067,5137.509,7.189,19.453846153846154,6.392307692307693,0.30000001192092896,4.999999873689376e-05,1822.9263,-0.039587155,1822.9633,0.4612645,0.009112752,0.451621,0.0
-475.0,-1866.0,-1043.85,1001.0,4,4000,False,2008000,2005,502,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-59-37,1565600377,9.098479270935059,5549.797448396683,68841,omnisky,10.12.131.114,5549.797448396683,2008000,502,0.4948506643740359,0.09818997712365726,0.5679121052040148,1991936,2008000,4067.185,2.086,5142.294,7.09,19.23076923076923,6.400000000000001,0.30000001192092896,4.999999873689376e-05,1355.6018,-0.03914061,1355.638,0.5684784,0.00982626,0.43562612,0.0
-475.0,-1866.0,-1037.7,1001.0,4,4000,False,2012000,2009,503,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-59-46,1565600386,9.172744274139404,5558.970192670822,68841,omnisky,10.12.131.114,5558.970192670822,2012000,503,0.4947099954560986,0.09815523698361389,0.5677764572935261,1995904,2012000,4051.621,2.088,5145.529,7.347,19.176923076923078,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2192.0623,-0.040791202,2192.1003,0.45099494,0.009284021,0.45743814,0.0
-475.0,-1866.0,-1038.42,1001.0,4,4000,False,2016000,2013,504,cc540e0d422c4c14948f334a84dba876,2019-08-12_16-59-55,1565600395,9.205671072006226,5568.175863742828,68841,omnisky,10.12.131.114,5568.175863742828,2016000,504,0.494569842198522,0.09812074979038218,0.5676413170757766,1999872,2016000,4050.483,2.1,5140.793,7.383,19.623076923076926,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2430.1167,-0.03844687,2430.1526,0.45524046,0.008232573,0.44092533,0.0
-475.0,-2080.0,-1060.74,1001.0,4,4000,False,2020000,2017,505,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-00-05,1565600405,9.266940832138062,5577.442804574966,68841,omnisky,10.12.131.114,5577.442804574966,2020000,505,0.49443017593300737,0.0980866686516908,0.5675070282764864,2003840,2020000,4060.703,2.247,5141.865,7.023,18.69230769230769,6.400000000000001,0.30000001192092896,4.999999873689376e-05,8749.004,-0.047375634,8749.049,0.38622373,0.012096653,0.5276223,0.0
-475.0,-2080.0,-1069.86,1001.0,4,4000,False,2024000,2021,506,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-00-14,1565600414,9.126426935195923,5586.569231510162,68841,omnisky,10.12.131.114,5586.569231510162,2024000,506,0.4942890374058173,0.09805259064303748,0.567371840171884,2007808,2024000,4044.526,2.365,5141.497,7.125,19.13076923076923,6.36153846153846,0.30000001192092896,4.999999873689376e-05,1886.1177,-0.029289944,1886.1443,0.3186354,0.008275981,0.43552467,0.0
-475.0,-2080.0,-1076.79,1001.0,4,4000,False,2028000,2025,507,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-00-23,1565600423,9.083783864974976,5595.653015375137,68841,omnisky,10.12.131.114,5595.653015375137,2028000,507,0.49414783801406925,0.09801843873591037,0.5672354362200341,2011776,2028000,4046.13,2.496,5129.61,7.45,20.23846153846154,6.330769230769231,0.30000001192092896,4.999999873689376e-05,3000.8423,-0.038909663,3000.8777,0.4961016,0.009981219,0.49749616,0.0
-475.0,-2080.0,-1084.79,1001.0,4,4000,False,2032000,2029,508,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-00-32,1565600432,9.200716972351074,5604.853732347488,68841,omnisky,10.12.131.114,5604.853732347488,2032000,508,0.49400693061142503,0.09798454922185398,0.5670993925522105,2015744,2032000,4042.945,2.49,5125.995,7.553,19.321428571428573,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2702.8015,-0.035701398,2702.834,0.3467372,0.009410291,0.46715122,0.0
-475.0,-2080.0,-1090.96,1001.0,4,4000,False,2036000,2033,509,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-00-41,1565600441,9.04710340499878,5613.900835752487,68841,omnisky,10.12.131.114,5613.900835752487,2036000,509,0.493868136093691,0.0979511813908352,0.5669672514241072,2019712,2036000,4063.818,2.338,5084.988,7.607,18.883333333333333,6.400000000000001,0.30000001192092896,4.999999873689376e-05,3208.718,-0.041487582,3208.7563,0.41633427,0.011218751,0.5051264,0.0
-475.0,-2123.0,-1104.14,1001.0,4,4000,False,2040000,2037,510,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-00-51,1565600451,9.326873064041138,5623.227708816528,68841,omnisky,10.12.131.114,5623.227708816528,2040000,510,0.49373008643293403,0.09791782489392681,0.5668355168009644,2023680,2040000,4092.53,2.34,5072.184,7.598,19.928571428571427,6.378571428571429,0.30000001192092896,4.999999873689376e-05,6748.132,-0.04824339,6748.1772,0.33623564,0.009534043,0.5049556,0.0
-475.0,-2123.0,-1107.25,1001.0,4,4000,False,2044000,2041,511,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-01-00,1565600460,9.17703366279602,5632.404742479324,68841,omnisky,10.12.131.114,5632.404742479324,2044000,511,0.49358993487815306,0.09788433211291396,0.5667024425225428,2027648,2044000,4081.289,2.34,5070.33,7.4,19.553846153846152,6.400000000000001,0.30000001192092896,4.999999873689376e-05,3593.3682,-0.0346769,3593.4006,0.42651376,0.007829986,0.4997588,0.0
-475.0,-2123.0,-1109.86,1001.0,4,4000,False,2048000,2045,512,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-01-09,1565600469,8.821374893188477,5641.226117372513,68841,omnisky,10.12.131.114,5641.226117372513,2048000,512,0.4934478983194641,0.09785065005236643,0.5665666028387725,2031616,2048000,4067.742,2.328,5056.238,7.364,18.958333333333332,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2114.4834,-0.032256044,2114.5132,0.19567087,0.0087537775,0.51637095,0.0
-475.0,-2123.0,-1104.85,1001.0,4,4000,False,2052000,2049,513,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-01-18,1565600478,9.13931941986084,5650.365436792374,68841,omnisky,10.12.131.114,5650.365436792374,2052000,513,0.4933022047296341,0.09781585666249619,0.5664265408712361,2035584,2052000,4068.077,2.327,5052.472,7.444,19.407142857142855,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2096.3867,-0.031007582,2096.4146,0.19593869,0.009438137,0.51119626,0.0
-475.0,-2123.0,-1106.73,1001.0,4,4000,False,2056000,2053,514,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-01-27,1565600487,9.27327013015747,5659.638706922531,68841,omnisky,10.12.131.114,5659.638706922531,2056000,514,0.49315555128373445,0.09778112809513914,0.5662876593281497,2039552,2056000,4065.16,2.32,5062.435,7.185,19.03846153846154,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2151.2937,-0.027755601,2151.3188,0.29869846,0.008510497,0.53841597,0.0
-475.0,-2123.0,-1121.03,1001.0,4,4000,False,2060000,2057,515,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-01-36,1565600496,9.03712773323059,5668.675834655762,68841,omnisky,10.12.131.114,5668.675834655762,2060000,515,0.4930090203606422,0.09774687788354125,0.5661474028066585,2043520,2060000,4044.206,2.297,5060.374,7.243,19.407692307692308,6.400000000000001,0.30000001192092896,4.999999873689376e-05,3777.8792,-0.036013495,3777.9119,0.26531416,0.011507322,0.5431649,0.0
-475.0,-2123.0,-1126.13,1001.0,4,4000,False,2064000,2061,516,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-01-45,1565600505,9.251811265945435,5677.927645921707,68841,omnisky,10.12.131.114,5677.927645921707,2064000,516,0.49286332031783914,0.09771275903149032,0.566009886547544,2047488,2064000,4063.71,2.3,5053.466,7.102,18.484615384615385,6.3538461538461535,0.30000001192092896,4.999999873689376e-05,2580.6748,-0.03283145,2580.7043,0.3072613,0.011164986,0.53165716,0.0
-475.0,-2123.0,-1129.47,1001.0,4,4000,False,2068000,2065,517,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-01-54,1565600514,8.993913173675537,5686.921559095383,68841,omnisky,10.12.131.114,5686.921559095383,2068000,517,0.4927169451442614,0.09767859490320095,0.5658718345247581,2051456,2068000,4050.042,2.302,5058.467,6.749,20.123076923076926,6.353846153846154,0.30000001192092896,4.999999873689376e-05,2792.54,-0.02826813,2792.5645,0.33336857,0.01073642,0.544389,0.0
-475.0,-2123.0,-1136.01,1001.0,4,4000,False,2072000,2069,518,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-02-04,1565600524,9.194167375564575,5696.115726470947,68841,omnisky,10.12.131.114,5696.115726470947,2072000,518,0.49257014880595434,0.09764449973262732,0.5657339208188215,2055424,2072000,4049.661,2.311,5058.218,6.741,18.523076923076925,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2544.941,-0.026381547,2544.965,0.26955688,0.0084192585,0.5106449,0.0
-475.0,-2123.0,-1142.25,1001.0,4,4000,False,2076000,2073,519,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-02-13,1565600533,9.106901168823242,5705.2226276397705,68841,omnisky,10.12.131.114,5705.2226276397705,2076000,519,0.49242186891235745,0.09761051846177615,0.5655935730079443,2059392,2076000,4015.108,2.427,5098.716,6.739,19.16923076923077,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2484.4915,-0.030107368,2484.519,0.2713819,0.0091483565,0.5128057,0.0
-475.0,-2123.0,-1145.81,1001.0,4,4000,False,2080000,2077,520,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-02-22,1565600542,9.023353338241577,5714.245980978012,68841,omnisky,10.12.131.114,5714.245980978012,2080000,520,0.4922735008505378,0.09757664891996408,0.5654518938707583,2063360,2080000,3980.973,2.417,5102.78,6.745,19.792307692307695,6.400000000000001,0.30000001192092896,4.999999873689376e-05,3578.0469,-0.03456891,3578.0784,0.30275255,0.0104765585,0.5060187,0.0
-475.0,-2123.0,-1151.05,1001.0,4,4000,False,2084000,2081,521,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-02-31,1565600551,9.655091047286987,5723.901072025299,68841,omnisky,10.12.131.114,5723.901072025299,2084000,521,0.4921286289386185,0.09754374671063556,0.5653146922772078,2067328,2084000,4029.263,2.381,5102.263,6.806,20.03846153846154,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2602.823,-0.030463388,2602.8503,0.36087158,0.010117761,0.47854647,0.0
-475.0,-2123.0,-1149.59,1001.0,4,4000,False,2088000,2085,522,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-02-41,1565600561,9.31586503982544,5733.2169370651245,68841,omnisky,10.12.131.114,5733.2169370651245,2088000,522,0.49198403671188523,0.0975109928801979,0.56517896254521,2071296,2088000,4066.954,2.414,5113.864,7.053,21.014285714285716,6.400000000000001,0.30000001192092896,4.999999873689376e-05,4479.7104,-0.04303252,4479.75,0.38414744,0.011680319,0.51753956,0.0
-565.0,-2123.0,-1162.73,1001.0,4,4000,False,2092000,2089,523,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-02-50,1565600570,9.23643183708191,5742.453368902206,68841,omnisky,10.12.131.114,5742.453368902206,2092000,523,0.49184021479854506,0.09747854364312872,0.5650431146655631,2075264,2092000,4075.741,2.427,5114.935,6.873,20.915384615384617,6.400000000000001,0.30000001192092896,4.999999873689376e-05,2403.324,-0.034398984,2403.3557,0.21465608,0.009965932,0.49570873,0.0
-565.0,-2123.0,-1152.31,1001.0,4,4000,False,2096000,2093,524,cc540e0d422c4c14948f334a84dba876,2019-08-12_17-02-59,1565600579,9.335784435272217,5751.789153337479,68841,omnisky,10.12.131.114,5751.789153337479,2096000,524,0.4916968771843685,0.0974462777948199,0.5649083577174014,2079232,2096000,4070.59,2.427,5125.984,7.171,19.815384615384616,6.400000000000001,0.30000001192092896,4.999999873689376e-05,1938.1691,-0.026415495,1938.1935,0.21493818,0.007630136,0.44035372,0.0
